fCF4 , fCF4 real, Err fCF4 real, 1.0bar              , Err 1.0bar           , 2.0bar              , Err 2.0bar           , 2.5bar            , Err 2.5bar         , 3.0bar              , Err 3.0bar          , 4.0bar              , Err 4.0bar           , 5.0bar                , Err 5.0bar
  0.0,     0.0  ,         0.0  ,  0.22590413545475552, 0.002259041354547555 ,  0.18410128110160212, 0.0018410128110160212,  0.0              , 0.0                ,  0.19970307025685702, 0.00199703070256857 ,  0.12478953668535946, 0.0012478953668535945,  0.0018318645773237863, 1.8318645773237862e-05
  0.1,     0.096,         0.015,  0.7288250211235086 , 0.0072882502112350854,  0.8342628914440454 , 0.008342628914440455 ,  0.0              , 0.0                ,  0.6653179755976177 , 0.006653179755976178,  0.43075582222110537, 0.004307558222211054 ,  0.6025139812335729   , 0.00602513981233573
  0.2,     0.28 ,         0.024,  2.494709094639878  , 0.02494709094639878  ,  2.7014075266560176 , 0.027014075266560175 ,  0.0              , 0.0                ,  2.4338352154092395 , 0.024338352154092396,  2.051147680717563  , 0.02051147680717563  ,  1.1470957246686448   , 0.01147095724668645
  0.5,     0.434,         0.026,  4.008588964600396  , 0.04008588964600396  ,  3.9234792228582274 , 0.039234792228582276 ,  0.0              , 0.0                ,  4.17195488078948   , 0.0417195488078948  ,  4.368930992329671  , 0.043689309923296706 ,  3.6980919452711434   , 0.03698091945271143
  1.0,     0.929,         0.071,  6.415245489416394  , 0.06415245489416395  ,  6.533302549918154  , 0.06533302549918153  ,  0.0              , 0.0                ,  6.840352731178225  , 0.06840352731178224 ,  6.477875610070607  , 0.06477875610070608  ,  6.208322574245944    , 0.06208322574245944
  2.0,     1.64 ,         0.14 , 10.078481632909531  , 0.1007848163290953   , 10.259607534929643  , 0.10259607534929643  ,  0.0              , 0.0                , 10.378201099426581  , 0.10378201099426582 , 10.0020600702529    , 0.10002060070252901  , 10.33140397809655     , 0.1033140397809655
  5.0,     5.55 ,         0.21 , 15.957620750305438  , 0.15957620750305437  , 16.90512333551474   , 0.1690512333551474   ,  0.0              , 0.0                , 16.582381525212174  , 0.16582381525212175 , 17.10886960861842   , 0.1710886960861842   , 16.712344308152776    , 0.16712344308152777
 10.0,    10.25 ,         0.39 , 17.967867248227055  , 0.17967867248227054  , 19.523703729232274  , 0.19523703729232275  ,  0.0              , 0.0                , 19.80910829368816   , 0.1980910829368816  , 20.321208557342004  , 0.20321208557342005  , 20.926088751965683    , 0.20926088751965682
100.0,   100.0  ,         0.0  ,  9.520189790034827  , 0.09520189790034828  ,  0.0                , 0.0                  , 10.611229586192067, 0.10611229586192067,  0.0                , 0.0                 , 11.537679923914709  , 0.1153767992391471   ,  0.0                  , 0.0
